location
"(42.868259, -78.825082)"
"(42.78649604, -78.68816972)"
"(42.99335572, -78.60736013)"
"(43.20483857, -78.46719325)"
"(42.66107, -78.87125)"
"(42.4877363, -78.6933142)"
"(43.028953, -78.869243)"
"(43.05211265, -78.82624716)"
"(43.03811288, -78.86707306)"
"(42.97973894, -78.6621201)"
"(42.911282, -78.868867)"
"(42.98930632, -78.69070172)"
"(42.896843, -78.767212)"
"(42.70222864, -78.7470603)"
"(43.08956229, -79.0624693)"
"(42.89941317, -78.87273789)"
"(43.09674276, -78.93365622)"
"(43.023862, -78.670646)"
"(43.14463607, -78.79862309)"
"(43.10006241, -79.00055051)"
"(42.8353277, -78.7538597)"
"(42.750926, -78.740422)"
"(43.1791325, -78.90329629)"
"(42.7481408, -78.73200774)"
"(42.881766, -78.875052)"
"(43.150936, -79.027995)"
"(42.81191197, -78.69697977)"
"(42.82661965, -78.78381729)"
"(43.16951451, -78.68896097)"
"(42.928106, -78.869746)"
"(42.79270027, -78.82384658)"
"(43.09036342, -79.02217984)"
"(42.75078601, -78.63236904)"
"(42.90600686, -78.88739348)"
"(42.662796, -79.048608)"
"(42.76723, -78.609098)"
"(43.06850372, -78.92896771)"
"(42.55812246, -78.4777987)"
"(43.10678735, -79.05469358)"
"(42.864709, -78.598613)"
"(42.94957507, -78.74083757)"
"(42.87846429, -78.87563467)"
"(42.771971, -78.830183)"
"(42.88083, -78.87487)"
"(43.05132032, -78.77010115)"
"(42.88487942, -78.82879257)"
"(43.22553, -78.47482)"
"(43.02972463, -78.82218227)"
"(42.881999, -78.868958)"
"(42.93594073, -78.89773607)"
"(43.06151297, -78.80810201)"
"(43.056534, -78.990498)"
"(42.930623, -78.789383)"
"(42.843754, -78.844373)"
"(43.08708242, -78.96511048)"
"(43.12554824, -79.0374738)"
"(43.12183646, -79.04043496)"
"(43.15968957, -79.01046395)"
"(42.6535143, -78.97240343)"
"(42.85656793, -78.81639887)"
"(42.88873131, -78.86751294)"
"(43.1649896, -78.55794847)"
"(43.2122137, -78.74052912)"
"(42.840466, -78.857092)"
"(42.903039, -78.893359)"
"(42.90726029, -78.7918371)"
"(43.03115298, -78.60404491)"
"(42.99019902, -78.83894205)"
"(43.13338707, -78.7689954)"
"(42.89192, -78.85745)"
"(43.06577904, -78.71459216)"
"(43.01356344, -78.87943268)"
"(42.864844, -78.719627)"
"(43.075299, -78.99016)"
"(42.78931283, -78.8214621)"
"(43.006375, -78.883095)"
"(42.95672482, -78.78404528)"
"(42.9456877, -78.65319371)"
"(42.79315888, -78.75588477)"
"(42.89946622, -78.87851)"
"(42.895868, -78.85776)"
"(42.88362946, -78.87396097)"
"(42.900671, -78.853904)"
"(42.939522, -78.766308)"
"(42.70975326, -78.85086677)"
"(42.628011, -78.520728)"
"(42.87274044, -78.87870312)"
"(42.931699, -78.815789)"
"(42.84532, -78.71206)"
"(43.088821, -78.991053)"
"(42.98372324, -78.73950385)"
"(43.0767368, -78.79384339)"
"(42.890575, -78.875656)"
"(42.881337, -78.872665)"
"(43.09021358, -79.06158418)"
"(42.96311217, -78.63245487)"
"(43.21145326, -78.81740391)"
"(43.09041057, -79.06823839)"
"(42.932736, -78.786542)"
"(42.843434, -78.63909)"
"(43.09289212, -79.03313667)"
"(42.8716416, -78.6764136)"
"(42.91339347, -78.8674593)"
"(42.674927, -78.954964)"
"(43.15607378, -78.84100467)"
"(43.026925, -78.696931)"
"(43.17065107, -79.02947545)"
"(42.878848, -78.731223)"
"(43.32152097, -78.71300966)"
"(42.90216783, -78.86502922)"
"(42.902611, -78.891765)"
"(43.02217843, -78.87139678)"
"(43.08254945, -79.02269751)"
"(42.71625357, -78.81319284)"
"(42.9909838, -78.83069426)"
"(42.495812, -78.795293)"
"(42.97437969, -78.85726154)"
"(42.848503, -78.829855)"
"(42.58593599, -78.79080981)"
"(42.89363, -78.623849)"
"(43.11761345, -78.87007177)"
"(42.90364139, -78.83771896)"
"(42.95866033, -78.8759324)"
"(43.0858, -79.03032)"
"(42.98333964, -78.87863874)"
"(43.1408638, -79.03924137)"
"(42.908286, -78.759913)"
"(42.89383274, -78.80234599)"
"(43.20483857, -78.46719325)"
"(42.86528605, -78.70897293)"
"(42.83031389, -78.70424151)"
"(42.707889, -78.681743)"
"(42.87849574, -78.77613545)"
"(42.83198192, -78.73685181)"
"(43.27821099, -78.46461296)"
"(42.73340398, -78.70603323)"
"(42.915326, -78.784418)"
"(42.988569, -78.747522)"
"(43.1214175, -78.98689002)"
"(43.09506817, -79.06049252)"
"(42.993787, -78.89308)"
"(43.18770663, -78.67658526)"
"(42.899067, -78.870002)"
"(42.91971854, -78.87701869)"
"(42.933993, -78.719251)"
"(42.973726, -78.62885)"
"(43.15980305, -78.70466262)"
"(42.949594, -78.749135)"
"(43.02223922, -78.78272295)"
"(42.900671, -78.853904)"
"(42.49463095, -78.87320727)"
"(43.12183646, -79.04043496)"
"(43.02969424, -78.7379247)"
"(42.96311217, -78.63245487)"
"(42.944503, -78.844083)"
"(42.987984, -78.677018)"
"(42.95918, -78.677117)"
"(43.1092315, -79.05819636)"
"(42.87291538, -78.84449691)"
"(42.89093, -78.87771)"
"(42.652521, -78.969491)"
"(42.88201785, -78.53743762)"
"(42.76358007, -78.75641182)"
"(43.00457651, -78.94747496)"
"(43.34673885, -78.51460397)"
"(42.86658355, -78.84698063)"
"(42.98178191, -78.64719769)"
"(42.88973748, -78.80703449)"
"(43.20928721, -78.91535014)"
"(42.728258, -78.594915)"
"(42.668567, -78.622821)"
"(42.84695, -78.82104)"
"(43.19440237, -78.67543995)"
"(43.16843956, -78.68945718)"
"(43.05604032, -78.82383049)"
"(43.30460043, -78.56509656)"
"(43.20013932, -78.90117466)"
"(42.51757697, -78.67874041)"
"(43.30959121, -78.82321626)"
"(42.547765, -79.063532)"
"(42.74418362, -78.86479855)"
"(42.84089572, -78.78920317)"
"(42.75767522, -78.73203188)"
"(42.750479, -78.605847)"
"(43.21928986, -78.70660186)"
"(42.87299205, -78.8020134)"
"(42.967595, -78.861682)"
"(42.941317, -78.853886)"
"(43.06151297, -78.80810201)"
"(42.74004495, -78.47914249)"
"(42.885697, -78.837387)"
"(42.684525, -78.856806)"
"(43.13556266, -79.01660353)"
"(42.87135657, -78.85811448)"
"(43.15607378, -78.84100467)"
"(42.615872, -78.871903)"
"(42.78938172, -78.78786475)"
"(43.01876631, -78.8799879)"
"(43.11633102, -79.02277529)"
"(43.055305, -78.889689)"
"(42.89943675, -78.8754952)"
"(42.954758, -78.813815)"
"(43.07876649, -79.00660694)"
"(42.91861857, -78.69422346)"
"(43.0480044, -78.96644354)"
"(42.929855, -78.81198)"
"(42.850143, -78.696915)"
"(42.801256, -78.636567)"
"(43.03194507, -78.87893379)"
"(42.956725, -78.734585)"
"(43.02800017, -78.75510693)"
"(42.922034, -78.848705)"
"(42.90733, -78.843384)"
"(42.88482439, -78.87774691)"
"(42.69306143, -78.80219306)"
"(42.883944, -78.881886)"
"(43.014383, -79.020645)"
"(42.754599, -78.76239181)"
"(42.74538912, -78.80472779)"
"(42.89989259, -78.78975034)"
"(42.91837501, -78.86837125)"
"(43.01799954, -78.88817668)"
"(42.9956334, -78.53920519)"
"(42.886215, -78.843935)"
"(42.8269403, -78.8417986)"
"(42.8847, -78.86762)"
"(42.944212, -78.817637)"
"(42.94500445, -78.77360076)"
"(42.880759, -78.872421)"
"(42.78840934, -78.62052441)"
"(42.9637334, -78.89531136)"
"(42.86978395, -78.73111188)"
"(42.862359, -78.81919)"
"(42.754599, -78.76239181)"
"(43.003519, -78.947944)"
"(42.89945247, -78.88876677)"
"(42.768308, -78.632855)"
"(42.83567977, -78.77468169)"
"(42.55135732, -78.54287446)"
"(42.89406461, -78.87892842)"
"(43.15295284, -79.04431343)"
"(43.20595784, -78.65736991)"
"(43.17701421, -79.04632777)"
"(42.96325349, -78.72464776)"
"(43.10380685, -78.74568164)"
"(42.98007449, -78.81037653)"
"(42.90633689, -78.85967736)"
"(42.90753926, -78.7680459)"
"(42.8716416, -78.6764136)"
"(43.065404, -78.77665)"
"(42.89001752, -78.87256622)"
"(42.70977364, -78.57771635)"
"(42.95668, -78.727365)"
"(42.99541466, -78.69694859)"
"(42.8012655, -78.70431393)"
"(42.727473, -78.888549)"
"(42.8771, -78.85141)"
"(42.932001, -78.897078)"
"(42.7682749, -78.77422437)"
"(42.74228471, -78.85123193)"
"(43.21145326, -78.81740391)"
"(42.71221, -78.905525)"
"(42.981442, -78.477863)"
"(42.84532, -78.71206)"
"(43.09259049, -79.02305692)"
"(42.80094275, -78.84651661)"
"(42.688626, -78.935827)"
"(42.935117, -78.899994)"
"(42.9440944, -78.49593714)"
"(42.950747, -78.724594)"
"(42.90786146, -78.86249185)"
"(43.209303, -78.479322)"
"(42.921893, -78.841301)"
"(42.83924759, -78.72325838)"
"(42.918658, -78.71598)"
"(42.67884671, -78.78284097)"
"(42.929443, -78.873925)"
"(42.76631618, -78.78473729)"
"(43.09497612, -79.05961543)"
"(42.92943665, -78.82372856)"
"(42.78474016, -78.7846756)"
"(43.08636547, -79.04203624)"
"(43.17105795, -78.68613392)"
"(43.000018, -78.715996)"
"(42.674927, -78.954964)"
"(43.07785353, -78.99280697)"
"(43.16365534, -78.72421593)"
"(43.14037353, -78.83936852)"
"(42.75904982, -78.82350326)"
"(42.662796, -79.048608)"
"(43.069332, -78.597058)"
"(42.94377927, -78.81367564)"
"(43.05227729, -78.82392436)"
"(42.920987, -78.88077)"
"(42.90778287, -78.86922956)"
"(43.16365534, -78.72421593)"
"(42.82810498, -78.801693)"
"(42.860835, -78.803344)"
"(43.14211734, -78.65369797)"
"(42.715552, -78.61718774)"
"(43.03139413, -78.83010149)"
"(42.90722493, -78.59299421)"
"(42.961244, -78.892218)"
"(43.13073574, -78.8893649)"
"(43.170131, -79.021912)"
"(43.10583808, -78.99120132)"
"(42.9143521, -78.73416424)"
"(43.1649896, -78.55794847)"
"(43.05789628, -78.90046656)"
"(42.933993, -78.719251)"
"(42.930623, -78.789383)"
"(42.99019902, -78.83894205)"
"(43.09161701, -78.98811579)"
"(43.09573801, -79.00769591)"
"(43.1583865, -79.03379917)"
"(42.88846798, -78.6428833)"
"(42.79777028, -78.8432014)"
"(43.00932816, -78.57457109)"
"(42.87905395, -78.86983037)"
"(43.028953, -78.869243)"
"(42.77710106, -78.6323159)"
"(42.89410784, -78.84456396)"
"(42.89932672, -78.46385993)"
"(43.34883954, -78.63105744)"
"(42.97869499, -78.86770606)"
"(42.73507, -78.804809)"
"(42.925194, -78.846409)"
"(42.79642409, -78.76508474)"
"(42.80934155, -78.69133472)"
"(43.20013932, -78.90117466)"
"(42.974998, -78.661079)"
"(42.79243259, -78.77359808)"
"(42.94031567, -78.84459615)"
"(42.74921426, -78.76552999)"
"(42.87849574, -78.77613545)"
"(42.9402764, -78.84056211)"
"(43.11821452, -79.01093066)"
"(42.88849451, -78.8726601)"
"(42.9456877, -78.65319371)"
"(42.640466, -79.06774)"
"(42.91535785, -78.8650775)"
"(43.04300003, -78.88049215)"
"(42.761905, -78.811742)"
"(42.547765, -79.063532)"
"(42.928162, -78.748673)"
"(42.911712, -78.894653)"
"(42.881337, -78.872665)"
"(43.167514, -78.704519)"
"(42.85443704, -78.782157)"
"(42.771971, -78.830183)"
"(42.59755667, -78.87135655)"
"(42.89380916, -78.70860815)"
"(42.864413, -78.823436)"
"(42.917479, -78.754168)"
"(42.99755984, -78.77722979)"
"(42.988826, -78.631539)"
"(42.74782369, -78.85312557)"
"(42.927816, -78.880207)"
"(42.901834, -78.838094)"
"(42.88114, -78.63449)"
"(43.1105999, -78.83703768)"
"(42.839331, -78.628766)"
"(43.12202244, -78.97200912)"
"(42.958488, -78.816347)"
"(42.971169, -78.851299)"
"(42.97532543, -78.84506709)"
"(42.771971, -78.830183)"
"(43.19701477, -78.57571274)"
"(43.088649, -78.891859)"
"(42.80519, -78.63902)"
"(43.09517, -79.019337)"
"(42.877366, -78.877695)"
"(42.98799, -78.884119)"
"(42.969593, -78.677143)"
"(43.12237484, -79.05302256)"
"(42.860835, -78.803344)"
"(42.98509183, -78.90540183)"
"(43.065847, -78.882445)"
"(42.944212, -78.817637)"
"(42.94502, -78.87836)"
"(42.71950904, -78.80239964)"
"(43.00493841, -78.77254799)"
"(42.920041, -78.894582)"
"(42.693701, -78.792792)"
"(42.791921, -78.64909)"
"(43.038538, -78.743539)"
"(42.87430512, -78.81836414)"
"(42.984001, -78.837443)"
"(42.99109955, -78.84799182)"
"(42.53875174, -78.64069462)"
"(43.1092315, -79.05819636)"
"(43.08836938, -79.05755281)"
"(42.991166, -78.922541)"
"(43.01359874, -78.8628459)"
"(43.02450798, -78.49108368)"
"(42.907071, -78.9003)"
"(42.559087, -79.098301)"
"(42.8949528, -78.86042655)"
"(42.908877, -78.839073)"
"(42.765544, -78.667452)"
"(43.30528554, -78.86963725)"
"(42.89153, -78.845851)"
"(42.95299888, -78.73729706)"
"(42.978591, -78.783702)"
"(42.935568, -78.744153)"
"(43.0804135, -78.9865068)"
"(42.908066, -78.77429)"
"(42.87773312, -78.80047917)"
"(42.56933153, -78.93596023)"
"(42.90227393, -78.87860656)"
"(42.79680984, -78.80183101)"
"(43.21302301, -78.4646076)"
"(42.78910418, -78.76227915)"
"(42.92503345, -78.67216766)"
"(42.51866, -78.94271)"
"(42.93230387, -78.82760704)"
"(42.884961, -78.861451)"
"(43.02306673, -78.83341402)"
"(42.89342654, -78.72899809)"
"(42.65648172, -79.03304815)"
"(42.949347, -78.732324)"
"(42.826696, -78.818936)"
"(43.08424004, -79.04029012)"
"(42.73609289, -78.86762688)"
"(42.933867, -78.888617)"
"(43.01146491, -78.96538138)"
"(42.77266, -78.634778)"
"(42.88846798, -78.6428833)"
"(42.922771, -78.795399)"
"(43.1297433, -78.83433133)"
"(42.916124, -78.745472)"
"(43.02334518, -78.79110754)"
"(43.02593547, -78.87968481)"
"(42.943303, -78.8005)"
"(42.720683, -78.841901)"
"(43.20488842, -78.81097332)"
"(42.917479, -78.754168)"
"(42.823201, -78.82404)"
"(42.88836186, -78.87187421)"
"(42.802192, -78.621388)"
"(42.456432, -78.813243)"
"(43.01032343, -78.79893422)"
"(42.99067577, -78.96459281)"
"(42.877366, -78.877695)"
"(42.9309292, -78.8769865)"
"(43.094955, -78.933932)"
"(42.92983729, -78.82253766)"
"(42.98372324, -78.73950385)"
"(42.943303, -78.8005)"
"(42.94351224, -78.74445319)"
"(43.15171812, -78.63395155)"
"(42.96742237, -78.6076498)"
"(42.99081409, -78.81099075)"
"(42.9959924, -78.87774825)"
"(42.82030471, -78.73534977)"
"(42.929295, -78.832977)"
"(43.25285331, -78.4692961)"
"(43.0914, -79.05549)"
"(42.879452, -78.87713)"
"(42.88809852, -78.87034535)"
"(42.82123921, -78.77205849)"
"(42.890575, -78.875656)"
"(42.96528, -78.60979)"
"(43.09442183, -78.53757709)"
"(43.03295282, -78.8740173)"
"(42.9979463, -78.93573761)"
"(42.82115264, -78.69692177)"
"(42.94768246, -78.85505676)"
"(42.77343993, -78.77770186)"
"(43.01884671, -78.79681528)"
"(43.01366542, -78.73798102)"
"(42.94615891, -78.8216579)"
"(42.5160794, -78.66551578)"
"(42.85897506, -78.75455976)"
"(43.01683073, -78.8322258)"
"(42.9805631, -78.90575051)"
"(43.02624332, -78.60737085)"
"(43.139843, -78.614487)"
"(43.1105999, -78.83703768)"
"(42.84068725, -78.72506619)"
"(42.96018, -78.8393)"
"(42.922582, -78.742039)"
"(42.82349964, -78.68509054)"
"(42.99896638, -78.63728285)"
"(42.94750184, -78.83838415)"
"(43.20899788, -78.47652197)"
"(42.847041, -78.577684)"
"(43.0767368, -78.79384339)"
"(42.730795, -78.825558)"
"(43.01351637, -78.80206972)"
"(43.2629748, -79.00893375)"
"(42.95485206, -78.76626492)"
"(43.12202244, -78.97200912)"
"(42.80670475, -78.80909443)"
"(42.94623745, -78.80340815)"
"(43.02294123, -78.84083569)"
"(42.931525, -78.798995)"
"(42.93211535, -78.82234454)"
"(43.03968513, -78.86512578)"
"(42.96580314, -78.70987684)"
"(43.25548575, -78.84799323)"
"(42.77047869, -78.62099648)"
"(42.89167117, -78.53253789)"
"(43.17701225, -78.68440121)"
"(42.88249299, -78.86956751)"
"(43.09181288, -79.00336951)"
"(42.98811342, -78.88700724)"
"(42.802221, -78.65958)"
"(43.11930895, -79.05647054)"
"(42.79663271, -78.78709495)"
"(42.83992022, -78.81507039)"
"(43.150936, -79.027995)"
"(43.09415546, -79.05049324)"
"(43.06567176, -78.79757914)"
"(43.11028465, -79.0489912)"
"(43.27724453, -78.5200405)"
"(42.96183141, -78.85835722)"
"(43.09036342, -79.02217984)"
"(42.98418925, -78.81383188)"
"(42.961597, -78.918596)"
"(43.04311765, -78.88207465)"
"(42.707538, -78.907966)"
"(42.86030612, -78.86763364)"
"(42.88579872, -78.66767632)"
"(42.76105062, -78.60800386)"
"(42.90364139, -78.83771896)"
"(42.982136, -78.724842)"
"(42.874612, -78.804041)"
"(42.569705, -79.102032)"
"(42.992402, -78.78768)"
"(43.02373147, -78.74879368)"
"(43.08254945, -79.02269751)"
"(42.89204847, -78.8657105)"
"(42.647275, -79.031683)"
"(42.9275, -78.81842)"
"(42.99026, -78.789309)"
"(43.005942, -78.798236)"
"(42.707889, -78.681743)"
"(43.08914115, -78.77225965)"
"(43.129987, -79.0123415)"
"(42.94892885, -78.81203957)"
"(43.02380991, -78.87737274)"
"(42.767713, -78.602217)"
"(42.881073, -78.880675)"
"(42.947768, -78.865072)"
"(43.30647421, -78.64274383)"
"(42.927583, -78.784204)"
"(42.965915, -78.843577)"
"(42.79407016, -78.62158656)"
"(43.112977, -79.05538827)"
"(42.896059, -78.86438226)"
"(43.083884, -78.96157)"
"(42.97397346, -78.95910502)"
"(42.848937, -78.823691)"
"(42.86805796, -78.77095878)"
"(42.73507, -78.804809)"
"(42.881101, -78.871351)"
"(42.547765, -79.063532)"
"(42.94704635, -78.79119873)"
"(42.79270027, -78.82384658)"
"(42.95921585, -78.80387753)"
"(42.93689115, -78.82160425)"
"(42.99223157, -78.79223675)"
"(42.65252207, -78.98661854)"
"(42.7481408, -78.73200774)"
"(42.74782369, -78.85312557)"
"(42.65998739, -78.55274032)"
"(42.9090009, -78.82280588)"
"(42.55507192, -78.76796275)"
"(42.882233, -78.844005)"
"(42.92335, -78.853972)"
"(42.684525, -78.856806)"
"(43.09512693, -79.03227031)"
"(42.99896638, -78.63728285)"
"(42.95956329, -78.88909936)"
"(42.933993, -78.719251)"
"(43.17906404, -78.88536036)"
"(43.10936824, -78.92693192)"
"(42.773284, -78.811414)"
"(42.676436, -78.791066)"
"(42.88258389, -78.85801792)"
"(42.942001, -78.902666)"
"(42.883911, -78.798137)"
"(43.03811288, -78.86707306)"
"(42.84089572, -78.78920317)"
"(42.98333964, -78.87863874)"
"(43.14463607, -78.79862309)"
"(43.14328571, -78.88767242)"
"(43.07185234, -78.9404583)"
"(43.07382047, -78.82290646)"
"(43.161628, -78.685793)"
"(42.93459, -78.871365)"
"(43.05659888, -78.98174018)"
"(42.870655, -78.875733)"
"(42.85081897, -78.71932626)"
"(42.931466, -78.731989)"
"(42.96153011, -78.7380293)"
"(42.940488, -78.8643)"
"(43.045964, -78.991518)"
"(42.679644, -78.98155)"
"(42.970751, -78.853215)"
"(43.16474016, -78.69837552)"
"(43.021256, -78.880173)"
"(43.06567176, -78.79757914)"
"(42.96810048, -78.80932912)"
"(43.005718, -78.916061)"
"(42.88809852, -78.87034535)"
"(43.07421527, -78.98337901)"
"(42.928711, -78.896226)"
"(42.97045857, -78.87096226)"
"(42.869328, -78.837376)"
"(42.99966473, -78.64672422)"
"(42.99116626, -78.79484654)"
"(43.056534, -78.990498)"
"(43.16365534, -78.72421593)"
"(42.75620409, -78.74651581)"
"(43.137101, -79.021289)"
"(42.99124866, -78.95751715)"
"(42.8908694, -78.81413698)"
"(42.92389207, -78.83934153)"
"(43.001463, -78.85392)"
"(42.927646, -78.851222)"
"(43.17801371, -78.6829783)"
"(42.91013247, -78.88201833)"
"(42.90726029, -78.7918371)"
"(42.788857, -78.847754)"
"(43.1347122, -79.04128656)"
"(42.99840141, -78.4915477)"
"(42.74258708, -78.73987868)"
"(43.079554, -78.981748)"
"(43.23616574, -78.90955657)"
"(42.96073417, -78.75753969)"
"(42.8566589, -78.82691503)"
"(42.89093, -78.87771)"
"(42.924409, -78.721445)"
"(42.61782301, -78.72729778)"
"(42.905378, -78.673346)"
"(42.80094275, -78.84651661)"
"(42.490037, -78.681559)"
"(42.8963833, -78.8782981)"
"(42.98084075, -78.84742722)"
"(42.99840141, -78.4915477)"
"(42.87785105, -78.64057928)"
"(42.97823188, -78.68631363)"
"(42.79270027, -78.82384658)"
"(42.90629, -78.877176)"
"(42.9843, -78.91329)"
"(42.638004, -78.998319)"
"(42.85794873, -78.52534354)"
"(43.0071166, -78.85951862)"
"(43.19678208, -78.56727183)"
"(43.11633102, -79.02277529)"
"(43.12151734, -78.93658251)"
"(42.92983729, -78.82253766)"
"(43.12133136, -78.90763879)"
"(42.8535935, -78.75976592)"
"(42.87274044, -78.87870312)"
"(42.87010241, -78.78062278)"
"(42.96694151, -78.80392984)"
"(43.1092315, -79.05819636)"
"(42.85656793, -78.81639887)"
"(43.11821452, -79.01093066)"
"(42.988826, -78.631539)"
"(43.2629748, -79.00893375)"
"(42.79443428, -78.81758899)"
"(42.88980233, -78.87131631)"
"(42.99614738, -78.71569991)"
"(43.142088, -78.679605)"
"(42.95652459, -78.71026039)"
"(42.79958876, -78.77701521)"
"(42.928106, -78.869746)"
"(42.98094083, -78.88166562)"
"(42.87127007, -78.86184543)"
"(43.021396, -78.636987)"
"(42.89560124, -78.84966016)"
"(43.16626709, -78.68845806)"
"(43.03262737, -78.65809679)"
"(42.95868781, -78.86468321)"
